Unnamed: 0,DSL D-95,FIC21185(F1 Flow),FIC21192(F2 Flow),TIC23115(Feed1 T),TI23029(Feed2 T),FIC23108(SS Flow),PI23105(F Zone P),TI23120(F Zone T),TI23121(SS T),PI23038(BTM P),TI23123(Reflux T),TI23502(D/O Vapor T),FI23107(OF Flow),TI23122(BTM T),TI23116(Top T),TI23117(DSL S Vapor T),TI23119(OV T),PIC23106(Top P),FIC23104(Reflux F),FIC23010(D/O Flow),FI23116(T-AR Flow 1),FI23117(T-AR Flow 2),FIC25103(OVHD Flow 1),FIC23110(OVHD Flow 2),TI23118(D/O Liquid T),FIC23133(R/D Flow),FIC23105(P/A RT Flow),TI23028(P/A RT T),TI21022A(Catalyst T 1),TI21022B(Catalyst T 2),year,month,date,hour
2016-12-28 7:00,405.6,532.9478,38.8609,365.2945,329.0717,12.9985,0.8889,360.5429,314.0162,0.9288,40.1801,317.8216,20.751,357.4434,113.1534,251.6967,331.1498,0.6835,87.244,91.3945,225.539,230.5394,0.4642,8.0164,247.3562,81.744,191.939,199.6298,365.7791,365.774,2016,12,28,7
2016-12-29 7:00,411.6,532.2455,39.6909,366.7368,329.2458,12.9973,0.8974,361.6965,314.398,0.9381,42.3739,314.9224,23.1392,358.6522,113.042,250.7387,334.2267,0.6832,94.8344,95.6027,193.0373,262.2098,0.0,7.7246,246.4638,85.5309,194.8548,200.8138,366.0374,365.9076,2016,12,29,7
2016-12-30 7:00,405.0,530.6286,40.0422,367.0143,329.4636,12.8018,0.8965,362.4468,313.521,0.9368,40.1001,317.3022,17.4825,359.3339,113.1035,250.957,331.7242,0.6833,93.371,94.4884,196.8769,256.838,0.0,8.3343,246.6199,84.4813,194.9693,200.6964,366.3791,366.2117,2016,12,30,7
2016-12-31 7:00,405.6,531.8366,40.6745,368.1957,329.9699,12.7972,0.8995,363.4877,314.347,0.9389,42.4338,322.1224,23.9971,360.2394,112.9841,251.6364,336.3423,0.6834,96.1848,98.6054,183.3112,267.6587,0.0,8.0192,247.8832,88.7308,196.9478,200.8211,366.6567,366.3728,2016,12,31,7
2017-01-01 7:00,406.2,529.3378,41.5803,368.8073,329.8109,12.7012,0.9012,364.8014,314.2103,0.9405,43.4471,326.6699,24.402,360.6583,112.8772,252.0031,337.9245,0.6834,98.4759,100.2396,176.7176,269.738,1.8279,9.2229,248.236,90.3899,196.9511,200.7393,366.8604,366.6947,2017,1,1,7
2017-01-02 7:00,409.2,531.1173,41.372,368.7764,329.7642,12.7988,0.9013,364.3006,313.3896,0.9407,44.0347,320.6282,26.7927,360.6788,112.8663,250.7713,337.7711,0.6836,100.5306,99.5693,208.7953,240.1858,1.8868,8.9486,246.7501,89.2721,200.0464,198.981,366.8474,366.687,2017,1,2,7
2017-01-03 7:00,412.2,534.4731,41.4241,368.5293,330.1372,12.7278,0.8895,365.1035,314.2039,0.9294,43.2367,328.3665,20.4603,360.4973,112.837,253.0363,328.8013,0.6832,94.0729,100.1434,218.5945,231.3073,1.8903,9.0655,249.5995,91.2865,204.8881,198.4184,367.2688,367.1317,2017,1,3,7
2017-01-04 7:00,408.0,538.9648,41.9605,369.0333,330.2557,12.744,0.8926,364.7145,314.3457,0.9327,42.7107,316.1908,21.5592,361.205,112.86,249.988,334.725,0.6836,95.6598,97.8581,226.329,230.6715,1.889,9.4558,245.5575,88.4911,216.1007,196.3045,367.3638,367.2979,2017,1,4,7
2017-01-05 7:00,393.6,534.9759,49.7618,362.4845,312.8273,12.496,0.9181,356.5271,314.4936,0.9583,44.891,282.9768,9.2076,355.9822,113.031,243.1839,322.8053,0.6837,98.8634,82.6928,246.1128,224.1157,2.004,10.0486,235.0079,74.7603,209.4626,196.1454,368.1389,368.148,2017,1,5,7
2017-01-06 7:00,412.4,539.9023,39.8242,359.9992,324.2256,12.9944,0.8775,356.4949,314.0556,0.9178,42.511,317.0184,20.474,352.8832,112.7673,247.4382,315.8469,0.6834,87.8645,90.8094,201.9724,260.6577,1.884,10.0257,243.0804,83.7385,224.5283,194.8101,369.063,368.9636,2017,1,6,7
2017-01-07 7:00,397.2,544.8796,39.8693,360.0118,323.4618,13.195,0.8937,354.4637,314.8066,0.9335,42.0387,301.6333,24.0882,352.8046,112.9179,244.3342,325.9566,0.6836,99.6274,89.9156,200.3786,271.4697,1.855,9.6497,236.7575,80.4559,223.7172,193.7194,369.413,369.405,2017,1,7,7
2017-01-08 7:00,402.0,544.8333,40.0681,360.0005,323.7875,13.4009,0.8875,355.3954,315.3254,0.9285,43.2618,309.8556,25.4688,352.6979,112.8408,246.0461,321.8978,0.6833,96.1624,90.3212,203.7561,265.5978,1.8654,10.4329,240.2859,82.1018,223.8197,193.8874,369.3357,369.3777,2017,1,8,7
2017-01-09 7:00,394.8,545.1781,40.4186,360.0073,323.1802,13.3989,0.8908,354.5992,311.185,0.9303,42.6317,303.9632,23.2116,352.727,112.9059,244.2521,323.9755,0.6834,91.76,90.8468,213.875,255.7919,1.9276,10.1833,238.5475,81.0764,222.0247,192.6905,369.4586,369.4283,2017,1,9,7
2017-01-10 7:00,410.8,550.6593,40.9526,360.5198,324.0987,13.3983,0.8861,356.8363,310.5205,0.9255,42.1882,315.1262,21.2731,353.1296,113.0344,246.8591,319.9874,0.6833,90.2485,93.6573,222.5501,247.3284,1.8991,10.3491,242.1644,85.9114,223.2125,192.693,370.1755,370.1533,2017,1,10,7
2017-01-11 7:00,403.8,551.776,41.2838,361.5207,324.268,13.3969,0.8924,357.2622,310.2897,0.9306,40.1253,312.1676,19.5846,354.4748,113.1913,245.4998,324.9864,0.6832,93.2758,94.8766,224.6606,248.5508,1.8209,10.3628,240.4852,83.6732,223.0487,192.8801,370.2619,370.1047,2017,1,11,7
2017-01-12 7:00,410.2,551.307,41.383,362.5108,325.0662,13.3958,0.888,358.2489,310.5063,0.9266,41.5068,310.7544,21.5763,355.0608,113.0375,247.5781,328.0923,0.6833,90.7339,94.0837,254.5084,214.3791,1.9691,10.5296,242.8254,85.4045,223.273,191.5621,370.1985,370.1168,2017,1,12,7
2017-01-13 7:00,406.0,551.7762,41.1651,362.1,325.0544,13.396,0.8854,357.3718,309.7197,0.9237,39.8163,312.1553,20.3699,354.8289,113.1498,245.8994,329.7589,0.6834,88.4425,93.5022,279.5487,189.1857,1.8365,10.4906,240.987,83.6423,231.9864,191.6918,370.4754,370.3898,2017,1,13,7
2017-01-14 7:00,403.8,551.2672,42.2388,363.3438,325.6151,13.3941,0.8867,359.4274,309.7626,0.9244,38.8162,315.2927,17.0679,356.2236,113.1946,246.6538,328.3091,0.6834,89.2094,96.7251,284.8807,177.8621,1.8221,11.3969,242.7211,86.7701,233.6358,191.4994,371.0089,370.8643,2017,1,14,7
2017-01-15 7:00,405.4,550.7273,42.6566,362.9907,325.5396,13.3971,0.8863,359.8858,308.5979,0.9245,38.1512,315.6785,15.2334,355.6921,113.2772,246.9482,324.3131,0.6833,90.7982,96.4074,283.1982,179.8439,1.7364,10.7163,242.8216,87.7832,231.9052,192.0225,370.9708,370.8837,2017,1,15,7
2017-01-16 7:00,409.0,552.0069,42.9403,362.9403,325.3201,13.4026,0.8892,359.1934,310.766,0.9277,38.9531,313.2077,17.833,355.5639,113.2325,246.6668,329.1237,0.6834,91.0962,95.059,290.2012,176.0946,1.772,10.6079,242.3061,86.7628,232.003,191.9613,370.9934,370.9364,2017,1,16,7
2017-01-17 7:00,403.8,536.1797,45.0008,363.468,324.2017,13.3993,0.8888,358.5307,310.6492,0.9281,40.4616,302.8022,23.039,355.4611,113.0015,245.7241,331.8248,0.6836,89.1627,95.4142,268.8647,181.9629,1.8118,11.2482,241.0166,87.065,252.0367,191.8806,371.6192,371.4667,2017,1,17,7
2017-01-18 7:00,409.6,535.0838,47.3214,361.976,319.4688,12.9981,0.8987,358.0394,311.6898,0.9384,42.4218,299.3283,21.1359,354.2882,113.0641,243.5191,328.5282,0.6834,93.762,93.3635,262.5635,189.6676,1.9345,11.1369,238.208,85.9219,255.9758,191.8852,372.269,372.2973,2017,1,18,7
2017-01-19 7:00,411.4,535.6282,47.4534,360.9787,318.0329,12.4997,0.8984,357.7845,311.0108,0.937,43.5631,307.0381,21.6627,353.6131,112.9916,242.5912,316.5126,0.6833,99.5451,95.9383,260.4934,189.7414,1.9975,11.4141,237.3394,87.8419,256.0145,191.9429,372.3219,372.2478,2017,1,19,7
2017-01-20 7:00,410.2,529.7855,47.0029,360.9662,317.8689,12.5036,0.8938,356.9771,311.186,0.9329,44.1503,304.7223,21.2219,353.5534,113.0297,242.2089,321.0958,0.6835,98.3692,94.8383,254.26,190.5405,1.9801,11.4433,237.338,85.9579,259.925,192.3012,372.5735,372.4104,2017,1,20,7
2017-01-21 7:00,411.4,530.1483,47.4913,361.4596,318.6717,12.4965,0.8907,358.5368,311.2592,0.9295,41.5499,309.0401,16.3743,354.1899,113.1748,243.3425,316.3307,0.6835,87.7961,94.4219,252.6267,192.9213,1.8828,11.4437,238.595,86.8477,260.9685,192.3447,372.9638,372.8705,2017,1,21,7
2017-01-22 7:00,406.2,531.0221,46.6313,361.4616,318.8735,12.4985,0.8936,357.5225,309.1048,0.9321,42.0828,304.9829,20.0733,354.0502,113.1148,242.7784,324.9443,0.6833,84.3694,94.3668,254.6582,192.5729,1.9383,11.6343,237.8081,86.4229,260.9436,192.3558,372.9464,372.8017,2017,1,22,7
2017-01-23 7:00,399.4,529.503,45.515,362.4528,322.6117,12.7976,0.8841,357.3811,311.2425,0.9224,37.5405,301.8974,15.3114,354.9617,113.3479,244.0126,328.2507,0.6833,82.9941,95.3803,252.4472,194.3179,1.8052,11.3731,238.8773,83.7062,259.8836,191.6173,373.0275,372.9441,2017,1,23,7
2017-01-24 7:00,400.6,542.5522,46.5887,363.4557,323.8317,12.7941,0.8845,359.2738,312.5339,0.9223,38.1153,310.1853,17.1628,355.9014,113.201,246.1171,331.2688,0.6834,81.3479,99.3014,261.8902,192.1847,1.8039,12.5944,242.2654,89.8984,254.9901,190.4504,373.415,373.2781,2017,1,24,7
2017-01-25 7:00,410.2,548.0775,47.2437,363.9711,324.3089,13.2021,0.889,359.824,314.5879,0.9267,39.5858,307.9799,19.3918,355.9472,113.2149,247.2853,331.8669,0.6835,85.2089,101.0573,269.036,189.5582,1.9078,12.0814,243.3825,92.748,254.9847,190.0265,373.5467,373.3487,2017,1,25,7
2017-01-26 7:00,403.2,548.0629,49.3174,364.5405,322.9868,13.1979,0.8922,359.7621,314.6037,0.93,40.6057,308.8871,24.0352,356.2115,113.1622,246.8204,334.1476,0.6835,91.2914,102.7158,267.8593,189.7009,1.9737,11.9837,242.7512,94.8536,259.95,189.9368,373.5903,373.4413,2017,1,26,7
2017-01-27 7:00,398.2,546.7201,47.4464,364.9698,323.8558,13.2,0.8827,359.155,313.1234,0.9222,43.9272,303.9607,23.5617,356.509,112.9137,246.543,334.7455,0.6836,85.9077,102.2491,270.1386,182.7073,1.9898,11.7766,241.2752,94.2531,279.9425,190.0654,373.5315,373.424,2017,1,27,7
2017-01-28 7:00,402.6,547.4662,47.7325,365.465,324.7403,13.198,0.8814,360.5587,314.145,0.9206,40.1486,310.7626,22.0374,357.1018,112.9796,246.5245,332.6939,0.6836,90.1234,102.4856,267.387,190.0929,1.9636,12.4747,241.7478,94.8143,280.0657,189.9591,373.5735,373.5033,2017,1,28,7
2017-01-29 7:00,401.8,546.1924,48.4355,365.506,324.1397,13.199,0.8822,360.2796,313.7066,0.9225,42.847,308.8063,26.547,357.2219,112.811,246.6324,333.5126,0.6835,92.6317,103.1467,269.1811,186.9321,1.9807,12.4483,241.5828,96.1073,280.0073,189.717,373.4176,373.3171,2017,1,29,7
2017-01-30 7:00,403.2,545.6921,48.9482,366.2971,324.9105,13.1977,0.8839,361.1625,313.2387,0.9228,41.747,308.4968,24.914,357.7883,112.9234,246.9089,334.6227,0.6833,94.568,105.0874,266.5595,186.8768,2.0202,12.4828,242.6206,96.8689,280.0534,190.0884,373.5145,373.4,2017,1,30,7
2017-01-31 7:00,398.8,545.0857,48.8661,366.9815,325.3607,13.1988,0.8834,362.5845,313.8291,0.9223,38.482,311.9606,19.2803,358.666,113.1379,247.0446,333.729,0.6838,87.9823,105.528,262.3281,190.7303,1.916,12.2007,242.6831,97.2581,279.9951,190.0802,373.5934,373.521,2017,1,31,7
2017-02-01 7:00,400.6,545.1379,50.1052,367.7977,325.2867,13.197,0.8826,362.2789,294.5152,0.921,38.8219,306.9725,21.9443,358.7332,113.1628,246.9486,336.1058,0.6784,92.1291,105.7223,264.5898,189.9831,2.0029,12.4652,243.0972,96.7293,279.9388,190.1396,374.086,373.9956,2017,2,1,7
2017-02-02 7:00,403.2,545.2595,50.1671,368.4634,325.8154,13.2007,0.8825,363.2953,295.7299,0.9211,38.8169,308.6228,22.09,359.3658,113.1415,247.653,336.8721,0.6782,92.636,106.6495,262.0023,190.6873,1.9829,12.4178,243.4828,98.1888,280.0509,190.0194,374.348,374.1953,2017,2,2,7
2017-02-03 7:00,402.6,544.0521,51.0227,368.9682,325.2964,13.1993,0.88,363.7415,295.2617,0.919,40.5603,309.8726,21.3585,359.7811,112.6065,245.882,338.1348,0.6782,89.6457,108.3583,261.2931,189.882,2.0758,12.7167,241.0257,99.5354,304.052,188.5308,374.6153,374.5118,2017,2,3,7
2017-02-04 7:00,400.6,544.1711,51.9652,369.3693,324.9791,13.1974,0.88,363.8761,296.0952,0.9204,42.298,308.5629,26.3914,359.8265,111.8651,245.9921,338.8304,0.6783,90.9147,110.5532,260.2118,188.1146,2.1401,12.7824,241.0264,101.8784,309.8714,188.4308,374.82,374.7524,2017,2,4,7
2017-02-05 7:00,404.8,543.4386,52.6923,369.3797,325.8248,13.1969,0.873,364.2397,296.6173,0.9132,42.2608,309.7142,26.0029,359.9623,111.8753,246.8761,338.8465,0.6781,88.6227,110.1799,258.9446,189.661,2.1415,12.1107,243.4892,102.797,310.1325,188.5472,374.7513,374.7001,2017,2,5,7
2017-02-06 7:00,400.0,543.3687,52.952,370.4598,326.1167,13.1975,0.8753,364.2315,294.6144,0.9145,39.3134,306.7031,21.5565,361.0427,112.0491,246.5676,337.9109,0.6783,78.7366,109.9499,259.042,190.6425,2.0468,12.1789,243.3855,101.0959,309.333,188.6888,374.8113,374.6841,2017,2,6,7
2017-02-07 7:00,400.0,541.7103,54.9316,371.4517,326.4758,13.1977,0.8789,365.5431,295.7615,0.9188,40.3166,307.3356,23.7984,361.7467,112.0332,248.2369,337.3503,0.6781,83.7317,111.7021,223.6441,226.6741,2.0937,12.3297,243.996,102.8694,305.0608,188.4985,375.4027,375.3083,2017,2,7,7
2017-02-08 7:00,396.8,541.3012,54.4981,371.4789,327.8466,13.2011,0.8798,365.1874,297.1329,0.9187,41.3951,307.6031,24.9051,361.6626,111.8685,250.9543,338.8628,0.6782,86.4935,110.9426,217.2673,233.599,2.03,11.0415,244.1409,102.7409,305.015,188.4536,375.3105,375.1484,2017,2,8,7
2017-02-09 7:00,401.8,542.4287,55.2365,372.7866,328.5133,13.1998,0.8795,366.0438,294.7034,0.9185,39.2728,302.9379,21.6558,362.997,112.1564,250.9608,338.5553,0.6782,79.5882,111.7845,224.9993,225.9607,1.989,10.8508,245.1769,102.2581,305.0888,188.8562,375.3572,375.2824,2017,2,9,7
2017-02-10 7:00,401.2,541.7744,55.4509,372.9695,327.1721,13.1984,0.8946,367.5896,294.7555,0.9326,37.9611,311.774,17.7795,363.498,110.194,247.6306,341.5138,0.6783,92.2497,118.1826,228.8613,216.7295,2.0181,10.3914,240.3028,106.2698,311.1405,189.3107,375.4021,375.3079,2017,2,10,7
2017-02-11 7:00,403.6,542.8828,55.1545,373.9586,328.413,13.1993,0.8838,369.0192,295.1212,0.9215,37.759,316.2518,15.8801,364.4295,110.0796,248.2183,342.4104,0.678,85.7954,117.3819,224.2772,220.7212,1.9262,11.1357,243.0697,107.0479,317.8325,189.3159,375.4007,375.2896,2017,2,11,7
2017-02-12 7:00,406.0,543.078,54.9357,374.4715,328.6073,13.1988,0.8913,368.2703,294.075,0.9296,38.9805,305.0883,19.2487,364.8576,110.3016,248.0787,340.0907,0.6781,91.2726,116.2103,242.5652,205.4433,2.062,9.7341,240.3949,104.8609,317.9665,189.2481,375.352,375.2639,2017,2,12,7
2017-02-13 7:00,407.0,542.3014,55.6524,374.4791,327.9016,13.198,0.8945,368.6491,295.387,0.9332,41.4839,310.9424,21.1726,364.7161,110.1227,246.6021,341.1908,0.6782,97.9689,117.6035,248.8613,197.1794,2.1618,9.6538,238.2048,106.857,326.6706,188.0684,375.3534,375.2569,2017,2,13,7
2017-02-14 7:00,406.0,541.3616,56.0349,374.9706,327.5461,13.1995,0.8931,369.5427,295.354,0.9326,41.6781,307.5644,16.82,365.2319,110.131,245.4447,337.7233,0.6782,97.1957,118.1815,241.9988,204.1663,2.2155,9.274,236.3589,107.7662,350.0362,187.9327,375.7085,375.5941,2017,2,14,7
2017-02-15 7:00,406.0,541.9183,56.1892,374.9716,328.1036,13.2013,0.8839,369.2111,295.7892,0.9232,40.8211,308.6969,22.3565,365.0436,110.1491,246.6777,341.1108,0.6783,90.5966,116.4631,248.5723,197.534,2.1576,10.2841,238.6087,107.0782,355.0368,187.9954,375.7928,375.7574,2017,2,15,7
2017-02-16 7:00,403.6,540.7621,57.0093,375.492,327.8228,13.203,0.8887,369.8674,297.1974,0.9276,43.5323,317.0021,23.2328,365.3168,109.6812,247.1111,346.1287,0.6777,92.6197,119.5651,245.3093,196.4664,2.2278,10.8898,239.141,110.2795,350.0673,187.9969,376.0474,375.8489,2017,2,16,7
2017-02-17 7:00,404.2,539.4669,57.4816,375.4783,326.6346,13.2008,0.8831,368.6092,296.2142,0.9238,45.4181,307.2967,25.2016,365.0434,109.7646,246.7702,341.8383,0.6781,92.3481,117.6034,224.9949,214.7024,2.3361,10.3538,239.7295,109.1975,350.0256,186.933,375.875,375.8336,2017,2,17,7
2017-02-18 7:00,404.4,534.5443,57.1546,375.4659,327.7807,13.1981,0.8795,369.8316,294.0943,0.9197,40.6759,309.0743,17.9503,365.1246,110.0529,245.7871,339.2361,0.6781,77.5973,117.387,214.7759,224.1333,2.2269,10.2151,240.2256,109.1349,350.0823,187.1511,376.039,375.9785,2017,2,18,7
2017-02-19 7:00,403.6,533.8758,57.4747,375.7714,328.2464,13.1993,0.8788,369.3667,295.2054,0.9182,39.4742,311.0585,23.4474,365.3162,110.0308,246.7767,343.3988,0.6784,69.1021,116.6011,230.6143,207.5096,2.1219,11.3902,241.8403,108.141,345.9071,187.202,376.0952,375.9593,2017,2,19,7
2017-02-20 7:00,403.6,539.3986,57.5438,375.5589,327.3419,13.198,0.8848,369.193,295.1436,0.926,44.4635,310.378,27.495,364.957,109.7866,247.7155,342.7636,0.6782,74.2462,118.0465,240.4463,198.8881,2.2987,10.0577,241.3063,110.1319,338.3262,187.1255,375.8362,375.7397,2017,2,20,7
2017-02-21 7:00,403.0,547.7022,58.9868,375.4746,327.2793,13.2003,0.8932,369.2588,295.1411,0.9331,40.3937,304.1649,21.2949,365.3581,110.1812,246.6217,340.01,0.6782,80.7154,118.7111,250.4853,201.5394,2.3004,10.8015,238.5383,108.5782,349.9518,188.0715,376.5169,376.5997,2017,2,21,7
2017-02-22 7:00,406.6,547.078,58.8025,375.9767,327.1567,13.2012,0.8882,370.2663,296.396,0.9285,45.009,313.2216,23.0902,365.4139,109.8079,248.208,343.7727,0.6785,77.8252,121.5188,223.9379,224.2012,2.31,10.8129,241.1825,113.401,349.9529,188.0621,376.3407,376.2534,2017,2,22,7
2017-02-23 7:00,405.4,547.8788,58.5082,375.9586,327.5771,13.2015,0.8864,370.6532,294.5865,0.9269,43.8578,315.028,20.1963,365.6482,109.9553,247.7839,341.5348,0.6781,75.8139,120.8724,193.5521,257.1712,2.2772,11.0047,241.631,112.5271,349.8583,188.0831,376.4495,376.4458,2017,2,23,7
2017-02-24 7:00,406.6,548.2491,57.9991,375.9578,328.4285,13.1992,0.8846,370.1497,295.4159,0.9244,43.5476,310.8178,18.7527,365.7809,110.1392,247.6875,340.3561,0.6781,73.9619,117.9995,236.6304,214.6752,2.2857,10.7959,241.26,109.1385,349.9419,188.1482,376.5558,376.5324,2017,2,24,7
2017-02-25 7:00,403.6,542.147,57.2131,375.9771,327.7462,13.1991,0.8923,369.7997,295.2212,0.9322,44.8981,314.2904,22.7893,365.5214,109.9175,246.2256,343.4889,0.6783,81.5963,119.4084,226.0045,219.2719,2.2556,10.31,238.7446,109.5078,350.0212,188.1221,376.3527,376.3467,2017,2,25,7
2017-02-26 7:00,402.4,541.2066,59.0323,375.9543,327.0938,13.2018,0.8868,369.7955,295.2628,0.9278,43.8683,308.858,24.0862,365.2617,109.9641,247.6936,340.8537,0.6781,74.9511,118.9356,246.5014,196.5034,2.3137,11.1259,241.0057,110.4087,349.9652,187.8849,376.4593,376.3866,2017,2,26,7
2017-02-27 7:00,401.8,540.1442,59.4248,375.9488,326.6124,13.1973,0.8887,369.6946,295.906,0.9298,44.4124,309.2592,24.9383,365.0741,109.8649,247.585,342.3942,0.678,77.3491,120.4347,244.6925,196.3721,2.283,11.0155,240.842,111.8117,349.9639,187.8998,376.4624,376.4258,2017,2,27,7
2017-02-28 7:00,405.4,541.383,58.3895,375.9573,327.9881,13.2015,0.8822,369.6369,296.513,0.9217,44.1927,311.9076,24.7152,365.3089,109.9575,247.7663,344.0128,0.6781,70.9641,118.4097,211.9882,232.8243,2.2466,10.8533,243.4276,110.6915,340.0321,187.9859,376.5508,376.5012,2017,2,28,7
2017-03-01 7:00,404.2,540.2327,59.7471,376.5722,326.966,13.1979,0.8953,369.8827,296.3377,0.9358,44.5806,309.8152,25.9599,365.8332,109.7966,247.7605,344.0592,0.6783,81.1643,119.8745,233.5947,209.5801,2.3587,11.0404,240.3726,110.73,340.1345,187.8012,376.4995,376.6172,2017,3,1,7
2017-03-02 7:00,403.6,539.4289,59.5098,376.4663,327.4012,13.2006,0.8869,370.0846,294.3211,0.927,43.8709,312.0538,22.0028,366.042,110.0767,247.5132,342.3103,0.6783,73.5631,119.288,230.9532,211.5245,2.2771,11.1902,242.7034,110.7245,339.9238,188.1012,376.6221,376.6556,2017,3,2,7
2017-03-03 7:00,403.0,540.8533,59.2638,376.4641,327.6198,13.1995,0.8839,370.7197,295.1015,0.9241,42.4713,311.6632,20.4889,366.0513,110.0125,248.1772,340.8589,0.6781,71.8591,118.9149,226.4343,217.0821,2.2763,11.2271,243.1529,110.7268,340.0048,187.9476,376.644,376.737,2017,3,3,7
2017-03-04 7:00,404.8,541.1856,59.3545,376.4804,327.6379,13.2005,0.8851,370.0751,295.5671,0.9248,44.4064,311.4456,26.0272,365.7746,109.9411,248.5954,344.3346,0.6781,72.375,120.3935,232.5756,209.4669,2.3113,11.2317,243.7328,112.2766,339.9972,187.8821,376.6163,376.6863,2017,3,4,7
2017-03-05 7:00,405.4,546.3356,60.116,376.4854,327.5682,13.2002,0.8851,370.3849,296.3545,0.9259,44.1968,312.3924,25.4794,365.8085,109.7845,248.9842,343.5072,0.6782,72.4404,120.8721,252.7899,192.9455,2.3453,11.6869,243.9352,113.1369,339.8887,187.7361,376.8247,376.8047,2017,3,5,7
2017-03-06 7:00,406.0,553.6107,59.8725,376.4656,327.7709,13.1981,0.8873,370.4193,295.525,0.928,43.795,313.3791,23.9909,366.0013,109.958,248.8823,343.3554,0.678,74.1761,123.1205,233.754,218.7354,2.3704,11.3449,244.0546,114.6853,340.0177,188.0293,376.8464,376.8156,2017,3,6,7
2017-03-07 7:00,402.4,553.209,61.2651,376.8542,326.4141,13.1989,0.8901,370.1649,295.2714,0.9299,44.7219,312.1208,22.9506,366.2439,110.2015,248.718,344.3868,0.6783,76.2034,123.5379,247.4203,205.5857,2.4307,11.5476,243.5492,113.9177,340.0596,188.0371,377.342,377.2454,2017,3,7,7
2017-03-08 7:00,406.8,559.279,61.6915,377.1577,327.1455,13.1991,0.8912,370.7266,295.6344,0.9303,43.2768,313.2908,22.0685,366.9769,110.1888,248.5696,344.5015,0.6783,76.2826,124.1296,259.4436,197.3642,2.4025,11.3734,244.0359,114.5211,339.9158,188.1633,377.6398,377.3986,2017,3,8,7
2017-03-09 7:00,407.0,564.4731,61.4436,377.1873,328.0347,13.1989,0.8817,371.3442,295.8903,0.9209,41.4015,317.3272,22.4934,367.0525,109.9828,248.3193,345.5849,0.6778,68.2825,125.1874,238.4619,223.2073,2.2882,12.1933,247.0783,117.649,339.9526,187.9312,377.6172,377.4449,2017,3,9,7
2017-03-10 7:00,406.2,565.7984,61.2894,377.3689,328.0779,13.3993,0.8868,370.9232,296.4395,0.9266,43.6089,315.9683,25.6888,367.0812,109.966,248.9342,344.4889,0.6784,71.9366,123.7724,256.4935,207.6934,2.3868,11.8368,245.8443,116.1737,339.931,187.772,377.5063,377.3405,2017,3,10,7
2017-03-11 7:00,406.0,565.9528,62.8037,377.4582,327.209,13.4004,0.8921,371.6702,297.5283,0.9319,44.5231,317.6762,24.9768,366.8795,109.8613,249.2677,344.7809,0.6782,76.543,126.7189,264.9276,197.092,2.4115,12.0203,245.3649,119.2787,339.9854,187.708,377.6611,377.5535,2017,3,11,7
2017-03-12 7:00,407.0,564.5096,62.3419,377.4733,327.4553,13.3991,0.886,371.0274,297.1759,0.9267,44.3318,314.5383,26.4565,366.9084,109.7785,248.905,345.5038,0.6783,71.6447,124.5059,242.1702,220.4058,2.3718,12.4033,245.163,117.3392,351.9489,187.9341,377.6925,377.5978,2017,3,12,7
2017-03-13 7:00,405.6,563.7492,64.2114,377.4859,327.0836,13.3968,0.8842,371.2538,295.4452,0.9261,42.6786,312.5847,26.5764,366.7887,109.8954,248.401,343.2121,0.6784,69.4609,123.7101,267.0155,194.1141,2.3722,12.6852,245.6,116.8618,352.0375,187.8151,377.5805,377.5297,2017,3,13,7
2017-03-14 7:00,405.6,564.2418,63.8819,376.496,325.92,13.3995,0.885,370.5548,294.2599,0.9266,43.261,314.5412,24.2761,366.1091,109.8125,247.8451,341.3747,0.678,71.1616,124.2512,214.4435,251.6847,2.4249,12.6473,244.7038,117.3381,352.0301,187.8684,378.1046,378.1126,2017,3,14,7
2017-03-15 7:00,401.2,565.4111,64.0918,376.9691,326.5186,13.3984,0.888,370.9816,295.9498,0.929,44.0065,312.0892,22.7383,366.5978,109.9302,247.24,342.2302,0.6784,73.2986,124.0869,220.581,246.628,2.4655,12.1487,244.8866,117.3405,351.9976,188.8416,378.1376,378.3127,2017,3,15,7
2017-03-16 7:00,407.0,563.7088,64.4522,376.9728,326.4075,13.3995,0.8868,370.7205,296.7349,0.9272,43.2873,315.2332,25.7277,366.2671,109.9143,247.1933,344.3854,0.6782,72.0012,125.1188,224.5862,238.4478,2.4165,12.3866,245.6629,118.7616,351.9979,188.8807,378.1514,378.0159,2017,3,16,7
2017-03-17 7:00,406.6,565.2606,64.6259,377.7688,326.7331,13.3965,0.8889,371.6633,296.1915,0.9305,43.8639,311.5249,24.6093,367.1575,109.8585,247.7766,343.662,0.6782,74.6662,125.6153,228.4682,236.7972,2.4696,12.1539,245.2637,118.6953,352.0594,188.8589,378.2484,378.0309,2017,3,17,7
2017-03-18 7:00,405.6,564.0037,64.33,377.7688,327.2929,13.401,0.8835,371.1231,296.1058,0.9247,43.8718,313.863,27.7217,366.9075,109.8464,247.267,345.0378,0.6781,68.7587,124.5063,234.738,228.862,2.4298,12.3969,246.7963,118.4878,351.8638,188.8456,378.2183,378.0849,2017,3,18,7
